u,v,distance_m
3218227005,3218226999,65.0
332546017,3215192363,16.0
332546017,30942262,14.0
847527932,298045618,11.0
576864255,575529171,80.0
576864252,60089302,4.0
576864252,60089303,40.0
576864253,60089302,10.0
576864253,266736930,127.0
579485835,579486160,51.0
847528076,847529568,6.0
332546227,332546228,44.0
332546228,30942261,14.0
332546359,387153009,15.0
611991912,611991915,65.0
611991913,611991912,37.0
611991915,611991924,73.0
611991916,2624210238,20.0
611991924,611991916,29.0
5680152951,3313134375,11.0
5680152951,2383211237,2.0
5680152951,591431023,1.0
144720250,36819910,67.0
938361251,248746677,33.0
2615820737,777768981,11.0
2615820738,1691676467,10.0
847528391,3961293509,14.0
309346765,443530294,204.0
3543024079,6167278774,133.0
3543024079,2189145385,12.0
579486160,579486162,30.0
579486162,21578114,59.0
3933094363,6167441017,107.0
103301615,145261535,19.0
746340941,746340945,35.0
746340941,3121574834,101.0
746340945,746340949,29.0
746341027,128876901,35.0
746341029,746341027,27.0
746341037,128876909,36.0
309346989,30947903,48.0
4095230643,4061053463,66.0
443302587,2481930754,76.0
579486396,579482827,159.0
443302591,248746632,58.0
5922126223,266737144,30.0
5922126223,60096860,72.0
1463620502,1463547090,6.0
1463620503,1463620537,42.0
3933095111,6167289307,9.0
710034749,634777774,10.0
2624210238,1686719032,122.0
2699707720,6167266608,72.0
2699707720,2193369804,40.0
577520998,577516814,73.0
277366120,492939899,42.0
277366121,277366120,29.0
4287120807,549746693,39.0
4287120807,370749868,86.0
777799144,777789012,30.0
847529552,847529579,4.0
847529568,847529579,4.0
847529577,847529579,10.0
847529579,3961293511,921.0
581715612,4927643637,14.0
277366439,544367430,7.0
277366439,277366890,80.0
145245869,145245999,23.0
145245869,145235264,20.0
2397324975,560986785,4.0
581715637,581715612,76.0
2397324992,531390710,79.0
610682568,4510119499,243.0
277366483,128891662,122.0
610682590,250479829,240.0
2207663839,1982492360,54.0
591415025,6167247290,5.0
145245956,6167191172,48.0
176703266,176703234,26.0
145245999,145245956,37.0
589449038,2189497215,52.0
145246048,145249638,34.0
710035320,634777739,8.0
710035347,634777737,3.0
197019550,3401024069,12.0
847529899,846566062,57.0
847530001,847529899,19.0
589449264,2324975784,9.0
3281799246,4871651915,104.0
3281799254,571731495,11.0
989874281,775942517,23.0
277366890,277366891,12.0
277366890,277366439,80.0
277366891,277366890,12.0
338577629,233262588,38.0
1253853406,2189382609,25.0
131221744,6167236649,7.0
2177124599,6167417940,4.0
2177124607,6167417920,6.0
2177124611,2020813843,5.0
2177124614,2177124622,37.0
2177124617,2177124614,35.0
2177124622,2177124624,47.0
2177124623,2177124607,13.0
2177124623,6167417888,129.0
2177124624,2177124623,14.0
131221774,131221827,79.0
131221774,131247295,21.0
589449502,589449505,3.0
589449505,589419721,4.0
131221827,6167236696,22.0
5299390820,441588025,12.0
847530367,847529552,19.0
277367211,723969549,15.0
277367211,310949036,69.0
277367211,1093410277,147.0
277367212,723969549,7.0
277367212,1986325609,132.0
277367212,310949030,164.0
3427813818,355818845,33.0
4072557018,302820279,35.0
4072557022,4072557024,46.0
4072557024,248746691,12.0
4072557024,248746735,294.0
2190625300,2383211195,6.0
2190625303,6167441038,202.0
2190625304,6167266641,217.0
847530550,847528076,14.0
847530551,847530550,28.0
847530555,847528391,8.0
847530555,243097144,10.0
589449808,589449820,38.0
589449808,589449502,8.0
589449820,6167357852,3.0
589449820,589449808,38.0
589449823,3419354758,6.0
581716579,581715637,41.0
577522375,2992212845,20.0
577522376,267319278,7.0
6245731019,6245731020,10.0
6245731020,6245731023,12.0
6245731023,6245731024,60.0
6245731024,6245726959,31.0
6245731035,6245731024,41.0
6245731037,6245731035,7.0
6245731039,6245731037,10.0
575556336,746912793,39.0
579488505,579507010,17.0
6245731080,266733258,82.0
6245731104,6245731101,8.0
589450032,589450215,5.0
847530804,298045614,41.0
176704317,176703266,24.0
777800550,611991913,11.0
777800550,3218293559,42.0
992496487,197019550,11.0
847530926,298045616,10.0
847530926,847530555,109.0
650267588,650282682,8.0
650267588,650288479,114.0
650267588,1449297305,12.0
589450215,4998966831,99.0
589450215,589449823,5.0
781082267,30287875,6.0
4698484056,128893036,106.0
581717087,581716579,26.0
581717100,581717087,51.0
581717100,581733261,518.0
4315827361,4283908169,15.0
4315827363,4283908178,50.0
4315827363,30947902,2.0
4315827362,443299470,44.0
4315827364,3168663488,3.0
4315827369,356087677,207.0
777800877,777800550,15.0
4315827371,356085105,145.0
4315827373,4315827375,36.0
4315827375,2249570202,161.0
4315827378,248746980,2.0
4315827379,2975262281,56.0
2632207571,576834912,129.0
332549397,30942258,15.0
5299391821,5299391822,19.0
5299391822,441588022,17.0
277368222,277368251,7.0
31477171,1521014718,9.0
31477172,128882514,77.0
847531461,847531670,56.0
3721154038,4299936435,43.0
847531553,847531521,10.0
847531670,847531553,69.0
2632208068,2632208069,36.0
2632208069,1449316638,122.0
55725841,711327755,15.0
5109337886,3729981790,87.0
576868170,576864255,4.0
2187874240,2383211226,4.0
2187874242,1838361813,5.0
2187874241,2187874240,11.0
581717964,41666069,75.0
581717966,581717964,46.0
581717966,580321413,40.0
114577426,594192913,23.0
4313862232,248746959,56.0
4313862232,419481484,49.0
1042174041,2384091370,39.0
4313862235,248746961,2.0
4313862244,4313862235,26.0
4313862246,4313862244,36.0
4313862256,419481486,25.0
4313862260,419632514,45.0
4313862261,4313862260,58.0
577523837,2588548681,28.0
4305342595,2069604240,9.0
4305342596,2069604240,15.0
4305342598,233255310,75.0
2324975784,589449502,26.0
847532233,664380096,25.0
847532240,664377909,9.0
847532322,847532240,5.0
589451560,589449038,8.0
589451560,6167359505,49.0
589713786,60072263,4.0
847532415,847531521,51.0
576868758,577455289,9.0
576868765,576868758,35.0
2385138106,5424203733,112.0
589713852,6167229079,70.0
575561666,3293340280,79.0
3189789232,471441550,23.0
650269226,650270799,53.0
650269226,5276517410,130.0
529158814,529159000,12.0
4969353892,709970691,3.0
6145331908,3109398488,11.0
575561731,575560977,220.0
650269460,1879021164,126.0
529159000,529159001,13.0
529159001,3098154918,8.0
2473002373,310944919,22.0
767710271,501027465,7.0
767710271,767710278,45.0
767710271,501018995,17.0
767710278,2200514710,7.0
767710278,767710271,45.0
767710278,5957906928,20.0
3790886018,306383987,3.0
122705038,301544528,49.0
2188399786,6167344372,7.0
2188399789,2187983890,5.0
2188399789,2188399793,17.0
2188399790,2188399786,15.0
2188399791,2188399789,3.0
2188399793,6167344546,4.0
52450483,52450490,81.0
222975227,222976606,79.0
222975227,301549266,47.0
6207067487,137181091,11.0
145249638,145245869,7.0
847533460,664378473,3.0
847533460,387700302,4.0
283530679,579398336,23.0
6206936509,332544825,117.0
202659263,580320051,51.0
650270229,650269460,177.0
650270229,650270799,125.0
650270229,650272246,136.0
650270229,650275631,21.0
1681675817,1681675853,2.0
1681675827,1681675844,4.0
1681675832,1681675817,4.0
1681675840,1681675856,7.0
1681675844,1681675815,4.0
1681675853,1681675827,4.0
1681675856,6245731104,5.0
1681675863,1681675840,10.0
1492145770,2133731379,265.0
1492145781,1492145850,3.0
1492145782,2291074009,18.0
1492145785,1492145815,10.0
1449285243,1449295043,307.0
1492145788,1492145845,3.0
1492145788,1492145844,2.0
1449285248,1449285284,11.0
1449285254,1449266841,7.0
1449285254,1449285243,6.0
1449285256,1449285254,4.0
1449285256,4148846600,219.0
1492145815,1492145770,94.0
1492145816,1492145788,6.0
1492145817,1492145782,38.0
1449285284,1449285256,6.0
1449285284,1449285282,27.0
1492145844,6167231010,5.0
1492145845,1492145785,6.0
1492145846,1492149379,33.0
1492145850,1492145816,1.0
1450727124,1450727063,95.0
122705649,589759919,9.0
111302426,591308515,8.0
650270799,650269226,53.0
650270799,650270229,125.0
2384091370,2505811399,80.0
2384091371,767737811,42.0
2384091372,30287324,11.0
2384091372,3208518304,57.0
2384091373,2384091372,17.0
2384091374,767584648,4.0
2384091377,2384091378,5.0
2384091377,767661756,16.0
2384091378,2384091377,5.0
2384091378,767593284,3.0
2384091379,767665017,19.0
2384091380,1889102287,149.0
2384091380,767653222,14.0
2384091380,767593284,2.0
2384091381,2384091379,2.0
2384091382,2384091381,3.0
2384091382,767665001,3.0
2384091382,1889089757,17.0
2384091382,767592455,7.0
2384091383,2384091380,4.0
2384091386,767661779,6.0
2384091386,767584876,10.0
2384091387,2384091386,8.0
2384091387,767652542,6.0
2384091388,2384091389,7.0
2384091388,2384091387,4.0
2384091388,6167359503,135.0
2384091389,767661788,6.0
2384091391,26051948,16.0
2384091391,663497749,42.0
2384091392,6167254904,7.0
2384091393,6167247330,76.0
163634513,4442505890,26.0
55859649,224750324,95.0
55859661,356452387,8.0
650271243,650285635,103.0
222976606,301549282,76.0
222976606,222975227,79.0
416832108,2696446375,82.0
416832108,2696446373,14.0
416832108,2325395496,143.0
1132023820,1132014819,63.0
5959605036,356088693,23.0
6126066495,250774448,3.0
774527826,774529205,7.0
774527826,774527847,69.0
774527847,2615820737,14.0
1463620743,5656845889,1.0
6282173382,6282174141,10.0
6282173382,2700682439,17.0
6282173383,6282174109,23.0
594172912,126919692,54.0
2615827667,2384091373,31.0
6212705501,2384091386,60.0
575560977,6131956019,20.0
2183290170,6125904523,55.0
2183290179,2183290170,17.0
575379890,575379893,9.0
2183290186,2183290188,4.0
5424203727,5424203737,4.0
2183290188,2183290179,13.0
2183290188,2183273516,6.0
5424203729,5424203727,6.0
246439386,588876900,25.0
650272219,278912971,80.0
246439398,589306639,20.0
650272246,650270229,136.0
650272246,650275823,39.0
650272246,650276838,162.0
2313051644,6167191727,50.0
650272311,650272246,139.0
650272351,1879021162,5.0
6282174090,6282174144,7.0
6282174090,6282173382,132.0
6282174091,1525908992,18.0
6282174096,6282174090,15.0
6282174102,6282173383,20.0
6282174102,2700682443,11.0
6024224413,301537534,40.0
6024224416,301537535,21.0
6282174109,3293340293,98.0
6282174139,2700682442,9.0
6282174141,6282174144,130.0
6282174141,6282174139,12.0
6282174144,6282174141,130.0
6282174144,2698607298,15.0
6282174147,277164375,13.0
6282174147,3793626736,4.0
6282174147,6282174153,6.0
6282174147,3793626740,132.0
6282174153,6282174154,9.0
6282174154,6282174102,10.0
6282174159,3793626748,11.0
6282174159,3793626740,12.0
250933628,260907255,11.0
250933629,2074055733,7.0
1492410145,1492410149,7.0
1492410145,1492410156,11.0
1492410147,2183271188,15.0
1492410149,775942859,116.0
1492410156,1492410194,99.0
1492410160,4418535313,23.0
1492410162,1492410186,11.0
114581307,114577426,4.0
1492410173,1492410145,4.0
1492410178,2505811398,50.0
1492410186,1492410173,6.0
1492410187,1492410223,91.0
1492410192,1492175302,4.0
1492410194,1492175308,107.0
1492410198,1492410145,222.0
1492410203,1492410162,50.0
1492410223,3537280107,70.0
650272629,650272351,12.0
577396644,3085953488,842.0
577396673,2347234663,49.0
767582148,6167357832,16.0
767582209,6167357841,7.0
4148846600,4148846602,10.0
4148846602,6212685642,70.0
2239389713,4283908172,6.0
711745634,377544503,45.0
55861404,2399230968,43.0
55861404,2213857170,15.0
55861404,4297530224,11.0
774529205,1895925155,7.0
991977663,991978006,5.0
531390701,452380704,5.0
531390710,758631468,30.0
531390712,531390714,97.0
531390714,301537532,112.0
531390714,531390718,159.0
531390718,2397324992,11.0
531390737,560988348,5.0
531390737,758611933,66.0
443310353,364860960,12.0
991977779,4398351516,21.0
991977779,991977663,92.0
54550902,4583419070,167.0
3721159057,250774450,8.0
710042045,441030950,35.0
650273215,2392803738,195.0
991978006,579408576,11.0
1490182711,265516775,28.0
1490182711,1490182710,19.0
3293340280,3293343010,5.0
3293340286,5727168140,10.0
3293340293,243963300,41.0
3293340294,3293342999,9.0
33317568,781112992,36.0
544367430,277366439,7.0
544367430,1140238747,5.0
650273629,307349581,54.0
2771805040,583242777,108.0
767583225,26034664,75.0
1492149379,6167489359,3.0
1492149379,2291074009,7.0
650274000,278913068,175.0
579495286,579488505,6.0
2766300592,472236199,16.0
2766300593,331164104,67.0
2766300594,30287414,106.0
2766300598,2766300600,35.0
2766300599,2766300594,34.0
2766300600,5096779238,69.0
2766300602,34160613,20.0
2766300604,767670317,166.0
114583003,591321361,13.0
2834982472,2834982476,44.0
2834982476,778942366,201.0
1449289318,241807391,32.0
6206809710,440061343,41.0
1449289339,3144992691,32.0
54552187,575387785,14.0
54552187,575387776,14.0
54552189,54552190,14.0
54552190,54552189,14.0
767583992,6167357824,9.0
767584026,767584430,64.0
561538862,561538887,96.0
561538868,4698484056,13.0
561538874,305909580,127.0
561538874,561538883,41.0
128882408,128882462,18.0
5797734215,572006019,12.0
5797734218,572006019,34.0
5797734218,5797734219,16.0
5797734219,5797734218,16.0
2975229836,2975229837,33.0
2975229838,2975229837,19.0
2975229842,2975229838,27.0
767584149,767584572,6.0
767584149,6167289309,33.0
767584204,1691676471,137.0
767584383,2291073957,13.0
767584430,2841675041,65.0
5257193649,370750748,24.0
5257193650,549746541,70.0
5257193650,370750747,3.0
5257193653,241807196,5.0
5257193654,268533546,81.0
5257193656,5257193654,73.0
113535163,607756402,5.0
576874718,577455101,36.0
54552818,60088415,9.0
54552819,54552818,9.0
54552820,54552819,9.0
54552821,252587482,9.0
54552822,575386089,9.0
54552823,575386097,10.0
54552825,575381329,8.0
54552827,575380813,9.0
54552828,575379890,8.0
2768660746,1490182711,11.0
767584572,277089909,12.0
418539889,4380043473,176.0
418539890,418539889,16.0
655124860,655124861,15.0
655124860,4518640804,20.0
655124861,4518639882,19.0
655124862,655124860,15.0
6167357824,6167357826,64.0
6167357830,6167357831,13.0
6167357831,6167357849,110.0
6167357832,6167357838,6.0
6167357832,6167357830,16.0
6167357828,6167289310,21.0
767584648,6167357828,6.0
767584648,767584026,24.0
6167357839,6167357840,13.0
6167357839,6167357838,9.0
6167357838,6167357832,6.0
6167357838,767583992,3.0
6167357838,6167357839,9.0
767584651,2384091374,7.0
6167357842,6167357843,14.0
6167357842,6167357841,5.0
6167357843,6167357842,14.0
6167357840,6167357841,3.0
6167357840,6167357839,13.0
6167357840,767584651,45.0
6167357841,6167357842,5.0
6167357841,6167357840,3.0
6167357841,767584149,48.0
767584653,767584204,13.0
6167357844,6167357843,10.0
6167357850,3419354761,8.0
6167357850,6167357851,7.0
6167357851,3419354762,13.0
6167357852,589450032,5.0
6167357852,589449820,3.0
6167357849,6167357850,29.0
6167357853,6167236670,79.0
6167357853,3419354750,6.0
6167357854,595594344,50.0
6167357854,6167357855,8.0
6167357855,6167236674,50.0
6167357855,6167357856,103.0
6167357856,246439398,41.0
6167357856,6167357857,78.0
6167357857,6167417983,29.0
6167357858,6167357859,5.0
6167357859,6167357860,4.0
6167357860,6167357861,8.0
6167357860,6167344596,205.0
6167357861,6167413242,6.0
6167357862,589306701,41.0
6167357862,6167359491,12.0
6167357867,6167357866,3.0
6167357867,1449431554,9.0
6167357868,6167357867,2.0
6167357863,6167357864,21.0
6167357871,1449431580,6.0
6167357871,6138135272,65.0
6167357871,6167254934,111.0
6167357873,583242777,6.0
6167357881,1449431467,28.0
6167357883,6167359489,30.0
4005718489,418539890,120.0
767584756,387153091,15.0
2776394277,4391665567,4.0
2776394277,593055535,6.0
2776394279,593055535,9.0
2776394279,2776394281,30.0
2776394279,2776396935,106.0
2776394281,593055517,8.0
767584876,767584894,44.0
767584894,767659043,11.0
1492150939,1492150985,6.0
1492150945,1492150982,43.0
35285670,1833121231,66.0
1982491306,3222703092,15.0
1492150972,1492150987,11.0
1492150982,1492150984,6.0
1492150984,1492150939,4.0
1492150985,6167231007,6.0
1492150987,2133183709,116.0
767584972,767584984,42.0
767584972,767585458,44.0
767584984,767594363,105.0
3313134375,1838361782,92.0
650275631,650272219,108.0
6167489359,1492149379,3.0
6167489359,579986615,651.0
6167489384,6167489386,74.0
6167489386,319159699,8.0
6167489387,3306876671,171.0
6167489398,6167489397,12.0
6167489398,6167489412,7.0
6167489399,227508496,24.0
6167489400,6167489405,73.0
6167489405,6167489398,97.0
6167489405,6167489399,12.0
6167489409,703550857,45.0
6167489409,6167489384,10.0
6167489410,6167489409,11.0
6167489411,6167489410,9.0
6167489412,6167489411,13.0
6167489418,6167489398,77.0
6167489419,6167489418,27.0
6167489420,6167489419,6.0
6167489421,2181268810,7.0
6167489421,6167489420,12.0
6167489423,6167489410,105.0
6167489424,6167489423,5.0
6167489425,6167489424,12.0
6167489426,6167489425,12.0
6167489427,2020813862,5.0
6167489429,6167489426,97.0
6167489430,6167489429,4.0
6167489431,6167489430,9.0
6167489434,2020813855,4.0
6167489436,6167489437,14.0
6167489439,3394725588,5.0
6167489440,6167489431,97.0
6167489440,6167236647,68.0
6167489441,6167489440,7.0
6167489442,595594365,22.0
6167489442,6167489441,12.0
6167489443,6167231031,22.0
6167489443,6167489442,9.0
6167489443,6167489452,98.0
6167489445,2020813849,6.0
6167489446,6167231032,7.0
6167489449,26034533,6.0
6167489451,3394725583,98.0
6167489452,6167489457,5.0
6167489452,6167489443,98.0
6167489453,6167489454,7.0
6167489455,2020813831,7.0
6167489456,6167489457,8.0
6167489457,131124870,10.0
6167489457,6167489452,5.0
6167489458,6167417942,3.0
6167489459,6167489458,5.0
6167489460,2020813858,7.0
6167489460,6167489459,4.0
6167489461,6167489460,5.0
6167489463,6167489464,5.0
6167489464,6167489465,4.0
6167489464,4520380528,209.0
6167489465,3394725369,5.0
6167489462,6167489461,10.0
6167489467,6167413273,99.0
6167489468,3394725370,99.0
6167489466,6167489462,99.0
6167489470,2020813837,6.0
6167489470,6167489466,3.0
6167489471,6167489470,10.0
